Time_Frame,TM_Srvc_Type,Time_Frame_Yr,Time_Frame_Mth,Bene_Geo_Desc,Bene_Mdcd_Mdcr_Enrl_Stus,Bene_Race_Desc,Bene_Sex_Desc,Bene_Mdcr_Entlmt_Stus,Bene_Age_Desc,Bene_RUCA_Desc,TM_Bene_Cnt,Tot_Bene_Cnt,TM_Bene_Pct
Pandemic (March 2020-February 2021),All Telemedicine,2020,08,Delaware,All,All,All,All,All,Unknown,,,
Pandemic (March 2020-February 2021),All Telemedicine,2020,08,Delaware,All,All,All,All,All,Urban,20098,69944,28.7% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,08,Delaware,All,All,All,All,Less than 65,All,5569,12840,43.4% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,08,Delaware,All,All,All,Disabled,All,All,5377,12143,44.3% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,08,Delaware,All,All,All,ESRD,All,All,403,1670,24.1% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,08,Delaware,All,All,Female,All,All,All,16356,57054,28.7% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,08,Delaware,All,All,Male,All,All,All,10592,42825,24.7% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,08,Delaware,All,American Indian / Alaska Native,All,All,All,All,11,48,22.9% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,08,Delaware,All,Asian,All,All,All,All,364,1294,28.1% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,08,Delaware,All,Black/African American,All,All,All,All,5123,16295,31.4% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,08,Delaware,All,Hispanic,All,All,All,All,870,2537,34.3% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,08,Delaware,All,Other/Unknown,All,All,All,All,,,
Pandemic (March 2020-February 2021),All Telemedicine,2020,08,Delaware,All,White,All,All,All,All,19905,77124,25.8% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,08,Delaware,Medicare & Medicaid,All,All,All,All,All,6248,17912,34.9% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,08,Delaware,Medicare Only,All,All,All,All,All,20700,81967,25.3% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,08,District Of Columbia,All,All,All,Aged,All,All,8488,27471,30.9% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,08,District Of Columbia,All,All,All,All,65-74,All,4799,14065,34.1% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,08,District Of Columbia,All,All,All,All,75-84,All,2759,9602,28.7% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,08,District Of Columbia,All,All,All,All,85 and over,All,1184,4587,25.8% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,08,District Of Columbia,All,All,All,All,All,All,11339,34362,33.0% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,08,District Of Columbia,All,All,All,All,All,Rural,,,
Pandemic (March 2020-February 2021),All Telemedicine,2020,08,District Of Columbia,All,All,All,All,All,Unknown,,,
Pandemic (March 2020-February 2021),All Telemedicine,2020,08,District Of Columbia,All,All,All,All,All,Urban,11337,34358,33.0% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,08,District Of Columbia,All,All,All,All,Less than 65,All,2597,6108,42.5% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,08,District Of Columbia,All,All,All,Disabled,All,All,2369,5446,43.5% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,08,District Of Columbia,All,All,All,ESRD,All,All,482,1445,33.4% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,08,District Of Columbia,All,All,Female,All,All,All,7274,20958,34.7% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,08,District Of Columbia,All,All,Male,All,All,All,4065,13404,30.3% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,08,District Of Columbia,All,American Indian / Alaska Native,All,All,All,All,,,
Pandemic (March 2020-February 2021),All Telemedicine,2020,08,District Of Columbia,All,Asian,All,All,All,All,128,439,29.2% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,08,District Of Columbia,All,Black/African American,All,All,All,All,7878,22946,34.3% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,08,District Of Columbia,All,Hispanic,All,All,All,All,571,1314,43.5% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,08,District Of Columbia,All,Other/Unknown,All,All,All,All,,,
Pandemic (March 2020-February 2021),All Telemedicine,2020,08,District Of Columbia,All,White,All,All,All,All,2484,8757,28.4% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,08,District Of Columbia,Medicare & Medicaid,All,All,All,All,All,6431,17453,36.8% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,08,District Of Columbia,Medicare Only,All,All,All,All,All,4908,16909,29.0% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,08,Florida,All,All,All,Aged,All,All,474339,2001773,23.7% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,08,Florida,All,All,All,All,65-74,All,242351,986288,24.6% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,08,Florida,All,All,All,All,75-84,All,167098,729302,22.9% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,08,Florida,All,All,All,All,85 and over,All,69823,304709,22.9% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,08,Florida,All,All,All,All,All,All,576159,2288869,25.2% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,08,Florida,All,All,All,All,All,Rural,12734,68865,18.5% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,08,Florida,All,All,All,All,All,Unknown,,,
Pandemic (March 2020-February 2021),All Telemedicine,2020,08,Florida,All,All,All,All,All,Urban,562620,2215776,25.4% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,08,Florida,All,All,All,All,Less than 65,All,96887,268570,36.1% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,08,Florida,All,All,All,Disabled,All,All,93551,255737,36.6% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,08,Florida,All,All,All,ESRD,All,All,8269,31359,26.4% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,08,Florida,All,All,Female,All,All,All,345152,1298743,26.6% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,08,Florida,All,All,Male,All,All,All,231007,990126,23.3% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,08,Florida,All,American Indian / Alaska Native,All,All,All,All,396,1555,25.5% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,08,Florida,All,Asian,All,All,All,All,6667,28263,23.6% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,08,Florida,All,Black/African American,All,All,All,All,60865,228415,26.6% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,08,Florida,All,Hispanic,All,All,All,All,139136,356963,39.0% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,08,Florida,All,Other/Unknown,All,All,All,All,,,
Pandemic (March 2020-February 2021),All Telemedicine,2020,08,Florida,All,White,All,All,All,All,357323,1623650,22.0% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,08,Florida,Medicare & Medicaid,All,All,All,All,All,182325,531321,34.3% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,08,Florida,Medicare Only,All,All,All,All,All,393834,1757548,22.4% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,08,Georgia,All,All,All,Aged,All,All,112200,675358,16.6% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,08,Georgia,All,All,All,All,65-74,All,63882,368963,17.3% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,08,Georgia,All,All,All,All,75-84,All,36846,235527,15.6% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,08,Georgia,All,All,All,All,85 and over,All,13058,81413,16.0% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,08,Georgia,All,All,All,All,All,All,146556,817545,17.9% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,08,Georgia,All,All,All,All,All,Rural,26340,173512,15.2% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,08,Georgia,All,All,All,All,All,Unknown,,,
Pandemic (March 2020-February 2021),All Telemedicine,2020,08,Georgia,All,All,All,All,All,Urban,120082,643353,18.7% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,08,Georgia,All,All,All,All,Less than 65,All,32770,131642,24.9% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,08,Georgia,All,All,All,Disabled,All,All,31231,121211,25.8% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,08,Georgia,All,All,All,ESRD,All,All,3125,20976,14.9% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,08,Georgia,All,All,Female,All,All,All,92997,480062,19.4% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,08,Georgia,All,All,Male,All,All,All,53559,337483,15.9% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,08,Georgia,All,American Indian / Alaska Native,All,All,All,All,82,399,20.6% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,08,Georgia,All,Asian,All,All,All,All,2651,13885,19.1% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,08,Georgia,All,Black/African American,All,All,All,All,46730,219581,21.3% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,08,Georgia,All,Hispanic,All,All,All,All,2883,15638,18.4% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,08,Georgia,All,Other/Unknown,All,All,All,All,,,
Pandemic (March 2020-February 2021),All Telemedicine,2020,08,Georgia,All,White,All,All,All,All,91654,554113,16.5% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,08,Georgia,Medicare & Medicaid,All,All,All,All,All,43753,206528,21.2% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,08,Georgia,Medicare Only,All,All,All,All,All,102803,611017,16.8% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,08,Hawaii,All,All,All,Aged,All,All,30243,92415,32.7% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,08,Hawaii,All,All,All,All,65-74,All,14844,45267,32.8% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,08,Hawaii,All,All,All,All,75-84,All,10345,32616,31.7% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,08,Hawaii,All,All,All,All,85 and over,All,5638,16529,34.1% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,08,Hawaii,All,All,All,All,All,All,34899,103880,33.6% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,08,Hawaii,All,All,All,All,All,Rural,6947,27290,25.5% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,08,Hawaii,All,All,All,All,All,Unknown,,,
Pandemic (March 2020-February 2021),All Telemedicine,2020,08,Hawaii,All,All,All,All,All,Urban,27949,76578,36.5% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,08,Hawaii,All,All,All,All,Less than 65,All,4072,9468,43.0% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,08,Hawaii,All,All,All,Disabled,All,All,3650,8060,45.3% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,08,Hawaii,All,All,All,ESRD,All,All,1006,3405,29.5% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,08,Hawaii,All,All,Female,All,All,All,20174,57846,34.9% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,08,Hawaii,All,All,Male,All,All,All,14725,46034,32.0% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,08,Hawaii,All,American Indian / Alaska Native,All,All,All,All,36,101,35.6% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,08,Hawaii,All,Asian,All,All,All,All,17001,51535,33.0% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,08,Hawaii,All,Black/African American,All,All,All,All,355,955,37.2% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,08,Hawaii,All,Hispanic,All,All,All,All,2307,6880,33.5% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,08,Hawaii,All,Other/Unknown,All,All,All,All,,,
Pandemic (March 2020-February 2021),All Telemedicine,2020,08,Hawaii,All,White,All,All,All,All,10874,31676,34.3% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,08,Hawaii,Medicare & Medicaid,All,All,All,All,All,7899,21978,35.9% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,08,Hawaii,Medicare Only,All,All,All,All,All,27000,81902,33.0% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,08,Idaho,All,All,All,Aged,All,All,15444,113356,13.6% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,08,Idaho,All,All,All,All,65-74,All,8302,58988,14.1% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,08,Idaho,All,All,All,All,75-84,All,5262,40547,13.0% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,08,Idaho,All,All,All,All,85 and over,All,2015,14651,13.8% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,08,Idaho,All,All,All,All,All,All,20939,133112,15.7% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,08,Idaho,All,All,All,All,All,Rural,5185,42648,12.2% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,08,Idaho,All,All,All,All,All,Unknown,,,
Pandemic (March 2020-February 2021),All Telemedicine,2020,08,Idaho,All,All,All,All,All,Urban,15753,90457,17.4% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,08,Idaho,All,All,All,All,Less than 65,All,5360,18926,28.3% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,08,Idaho,All,All,All,Disabled,All,All,5207,18250,28.5% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,08,Idaho,All,All,All,ESRD,All,All,288,1506,19.1% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,08,Idaho,All,All,Female,All,All,All,12705,75723,16.8% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,08,Idaho,All,All,Male,All,All,All,8234,57389,14.3% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,08,Idaho,All,American Indian / Alaska Native,All,All,All,All,175,939,18.6% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,08,Idaho,All,Asian,All,All,All,All,153,958,16.0% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,08,Idaho,All,Black/African American,All,All,All,All,114,412,27.7% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,08,Idaho,All,Hispanic,All,All,All,All,864,5280,16.4% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,08,Idaho,All,Other/Unknown,All,All,All,All,,,
Pandemic (March 2020-February 2021),All Telemedicine,2020,08,Idaho,All,White,All,All,All,All,19205,122796,15.6% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,08,Idaho,Medicare & Medicaid,All,All,All,All,All,6429,25693,25.0% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,08,Idaho,Medicare Only,All,All,All,All,All,14510,107419,13.5% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,08,Illinois,All,All,All,Aged,All,All,118420,815395,14.5% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,08,Illinois,All,All,All,All,65-74,All,61166,397256,15.4% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,08,Illinois,All,All,All,All,75-84,All,39295,292331,13.4% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,08,Illinois,All,All,All,All,85 and over,All,19911,136992,14.5% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,08,Illinois,All,All,All,All,All,All,156010,945160,16.5% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,08,Illinois,All,All,All,All,All,Rural,17214,152334,11.3% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,08,Illinois,All,All,All,All,All,Unknown,,,
Pandemic (March 2020-February 2021),All Telemedicine,2020,08,Illinois,All,All,All,All,All,Urban,138748,792588,17.5% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,08,Illinois,All,All,All,All,Less than 65,All,35638,118581,30.1% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,08,Illinois,All,All,All,Disabled,All,All,34136,111295,30.7% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,08,Illinois,All,All,All,ESRD,All,All,3454,18470,18.7% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,08,Illinois,All,All,Female,All,All,All,96958,548195,17.7% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,08,Illinois,All,All,Male,All,All,All,59052,396965,14.9% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,08,Illinois,All,American Indian / Alaska Native,All,All,All,All,100,408,24.5% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,08,Illinois,All,Asian,All,All,All,All,3840,23386,16.4% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,08,Illinois,All,Black/African American,All,All,All,All,28967,124407,23.3% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,08,Illinois,All,Hispanic,All,All,All,All,12231,60487,20.2% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,08,Illinois,All,Other/Unknown,All,All,All,All,,,
Pandemic (March 2020-February 2021),All Telemedicine,2020,08,Illinois,All,White,All,All,All,All,107494,714988,15.0% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,08,Illinois,Medicare & Medicaid,All,All,All,All,All,54732,211168,25.9% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,08,Illinois,Medicare Only,All,All,All,All,All,101278,733992,13.8% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,08,Indiana,All,All,All,Aged,All,All,58471,468342,12.5% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,08,Indiana,All,All,All,All,65-74,All,32258,237690,13.6% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,08,Indiana,All,All,All,All,75-84,All,18734,164641,11.4% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,08,Indiana,All,All,All,All,85 and over,All,8212,71229,11.5% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,08,Indiana,All,All,All,All,All,All,84226,565666,14.9% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,08,Indiana,All,All,All,All,All,Rural,17947,154461,11.6% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,08,Indiana,All,All,All,All,All,Unknown,,,
Pandemic (March 2020-February 2021),All Telemedicine,2020,08,Indiana,All,All,All,All,All,Urban,66220,410951,16.1% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,08,Indiana,All,All,All,All,Less than 65,All,25022,92106,27.2% 
Pandemic (March 2020-February 2021),All Telemedicine,2020,08,Indiana,All,All,All,Disabled,All,All,24443,88143,27.7% 
